"acousticness","danceability","duration","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","label"
0.08430484930200076,0.9118683901292598,0.23798070343506228,0.5992898808014202,1.1685625646328852E-4,0.5454545454545454,0.3287307488050982,0.7669457364341086,0.0,0.3140964995269631,0.310997712924208,0.75,0.22913569760033978,0
0.6066394155977612,0.4770857814336076,0.43036300807444916,0.37306619325386764,0.0,0.9090909090909091,0.17790759426447159,0.6486511627906977,1.0,0.0021286660359508035,0.36367690435691125,0.75,0.44149500955616905,1
0.004868144073354284,0.3337250293772033,0.2243961270015054,0.6145067207709866,7.2699069286452945E-6,0.18181818181818182,0.10780669144981413,0.7511007751937984,1.0,0.2052980132450331,0.6226962011607389,0.75,0.36823104693140796,0
0.7263578543288773,0.28554641598119856,0.5145973039551115,0.4785696170428608,1.9131334022750776E-4,0.18181818181818182,0.676048858204992,0.7342945736434109,1.0,0.1284295175023652,0.49225643279883297,0.75,0.3236355914206838,1
0.022735366525998172,0.5417156286721504,0.4641662104830984,0.8021810803956378,0.0,1.0,0.29155602761550714,0.8021395348837209,0.0,0.34957426679280984,0.20858258637055724,0.75,0.4956466341049055,0
0.5442651029815495,0.3795534665099883,0.4462843848364582,0.7960943444078113,0.0010858324715615304,0.5454545454545454,0.0770047796070101,0.8071937984496124,1.0,0.016792809839167457,0.508113066911301,0.75,0.5009556169038012,1
0.05100501466334577,0.7191539365452408,0.2908392637197208,0.746386000507228,1.964839710444674E-6,0.8181818181818182,0.13011152416356878,0.9131162790697674,1.0,0.14498580889309365,0.846855111518835,0.75,0.8194945848375452,0
0.05130682585342421,0.882491186839013,0.2542955385247023,0.6287091047425818,7.921406411582213E-6,0.09090909090909091,0.09824747742963356,0.879968992248062,0.0,0.33420056764427625,0.7059291962107168,0.75,0.4818432788277766,0
0.9376256873837883,0.025851938895417148,0.2817349801560148,0.1884352016231296,0.9617373319544985,0.9090909090909091,0.09930961232076474,0.44328682170542644,1.0,0.02412488174077578,0.8331008033433355,0.75,0.14419197281800808,1
0.926559277080912,0.44418331374853115,0.4015789653756672,0.44712148110575706,0.889348500517063,0.8181818181818182,0.30217737652681886,0.6686511627906977,0.0,0.007332071901608326,0.6065274035000542,0.75,0.24187725631768955,1
0.4587519324593237,0.600470035252644,0.29346174900780075,0.7078366725843266,0.0,0.6363636363636364,0.31917153478491767,0.7874418604651163,1.0,0.01336329233680227,0.4892048748479,0.75,0.8152473985984287,0
0.8279676216552868,0.5182138660399529,0.23064698234569592,0.10017752979964495,0.0,0.45454545454545453,0.11311736590547,0.6309457364341085,1.0,0.052152317880794705,0.2676197210914257,0.75,0.6018262900828201,0
0.26458673350885803,0.5217391304347826,0.09062029560695224,0.13365457773269082,0.0,0.0,0.2841210833775889,0.7285271317829458,1.0,0.09649952696310311,0.5200453592747614,0.75,0.7472924187725631,0
0.4597579697595852,0.41480611045828436,0.18493738880525523,0.48465635303068727,0.0,0.18181818181818182,0.5209771640998406,0.7499844961240311,1.0,0.023415326395458846,0.19181494435206958,0.75,0.4064557230834572,1
0.8581487406631313,0.5299647473560517,0.32149479950732174,0.20669540958660917,0.0,0.0,0.15772703133297927,0.6628527131782946,1.0,0.005912961210974457,0.22761182144245048,0.75,0.267360373752389,1
0.35915423973343713,0.7285546415981199,0.24118482277268372,0.8792797362414405,5.346432264736297E-6,0.0,0.20339883165161976,0.7415813953488373,1.0,0.015137180700094609,0.3540125757315139,0.75,0.9777022722446379,1
0.01267499352338337,0.755581668625147,0.2730720541946079,0.6145067207709866,1.4891416752843847E-6,0.6363636363636364,0.0844397238449283,0.814077519379845,1.0,0.017738883632923363,0.46411711866674316,0.75,0.6527925249522192,1
0.9134807921775128,0.5534665099882491,0.25010264130286025,0.2908952574182095,0.0,0.36363636363636365,0.24057355284121085,0.7574263565891473,1.0,0.031693472090823085,0.4325185227656416,0.5,0.6740284561478022,1
0.943661911185357,0.3196239717978848,0.6055614479266457,0.3517626172964748,0.9120992761116856,0.7272727272727273,0.12586298459904408,0.5038139534883721,1.0,0.020340586565752123,0.2230758939663246,0.75,0.29496708430664687,1
0.1951701597908159,0.8437132784958872,0.07111844806350075,0.7788485924423029,0.0,0.09090909090909091,0.09506107275624004,0.9183255813953488,0.0,0.18755912961210974,0.7699800597570222,0.75,0.29815247398598427,0
0.2867195541146106,0.7473560517038779,0.41453400848501437,0.676388536647223,4.643226473629783E-6,0.36363636363636365,0.5496548061603824,0.8299224806201551,0.0,0.2360454115421003,0.46381132580318407,0.75,0.818432788277766,0
0.4044259182452038,0.5393654524089306,0.2716350759545641,0.8752219122495561,3.12306101344364E-5,0.09090909090909091,0.3361656930430164,0.948186046511628,1.0,0.011944181646168402,0.6238301830297703,0.75,0.8725844128265025,0
0.8863177850704528,0.5499412455934195,0.2082934172711099,0.3162566573674867,0.0,0.18181818181818182,0.3308550185873606,0.6602790697674419,1.0,0.04316461684011353,0.6110187361835778,0.75,0.8609046506689318,1
0.0,0.007050528789659199,0.28153311892705624,0.9807253360385493,0.9369183040330921,0.09090909090909091,0.17578332448220924,0.870201550387597,1.0,0.08230842005676442,0.34991622549675416,0.75,0.01613930770864302,0
0.6810861758171108,0.4864864864864865,0.3993208567127412,0.5221912249556175,0.9017580144777663,0.8181818181818182,0.2777482740308019,0.6608062015503876,0.0,0.005912961210974457,0.6065401448693692,0.75,0.32151199830112553,1
0.041045245390757115,0.6251468860164513,0.3608355002052826,0.7260968805478062,0.0,0.0,0.1460435475305364,0.813984496124031,1.0,0.005794701986754964,0.317393880320318,0.75,0.746230622212784,1
0.07625655089990892,0.3407755581668625,0.3498477487340906,0.4410347451179305,1.375387797311272E-4,0.6363636363636364,0.22251725969198088,0.7472868217054264,1.0,0.0074503311258278145,0.32444622823614855,0.75,0.5699723932894457,1
0.8048287637492729,0.4947121034077556,0.3028602709730395,0.21886888156226222,2.5542916235780767E-6,0.6363636363636364,0.08231545406266595,0.6650852713178295,1.0,0.014664143803216649,0.6932451630576738,0.5,0.46910172011042683,1
0.3983896944436349,0.7144535840188014,0.3342685096482825,0.7727618564544763,8.562564632885212E-4,0.45454545454545453,0.4423791821561338,0.7793798449612404,0.0,0.34957426679280984,0.7946919455433876,0.75,0.7876406880441708,0
0.6991948472218174,0.29142185663924797,0.4258707403859313,0.457266041085468,0.0,0.09090909090909091,0.17578332448220924,0.7343875968992248,1.0,0.03453169347209082,0.7545566322012627,0.75,0.5391802930558506,1
0.2847074795140876,0.47238542890716806,0.32982071985767075,0.3091554653816891,0.8945191313340227,0.36363636363636365,0.1566648964418481,0.7372713178294574,1.0,0.00910596026490066,0.38492313768960756,0.75,0.19834359736674453,1
0.14788640667852632,0.47826086956521746,0.337895169016012,0.7220390565559218,0.0,0.09090909090909091,0.33935209771640995,0.8572713178294574,0.0,0.04623935666982024,0.6538743318744465,0.75,0.6262476109577405,0
0.40040176904415786,0.4512338425381904,0.45221534145340087,0.7656606644686786,2.0889348500517064E-4,0.18181818181818182,0.05926712692511949,0.8367751937984497,1.0,0.021404919583727533,0.3173811389510031,0.75,0.3406243363771501,1
9.908763181465396E-4,0.5205640423031727,0.2637419597646093,0.827542480344915,0.0,0.09090909090909091,0.1566648964418481,0.8271627906976745,1.0,0.3531220435193945,0.5281042753664736,0.75,0.26523678063283074,0
0.050602599743241175,0.7943595769682726,0.24832352538661556,0.8660918082678164,0.0,0.0,0.29792883696229416,0.8726511627906977,1.0,0.09413434247871333,0.47638705731704994,0.75,0.6485453387131026,0
0.9849094404960778,0.054054054054054036,0.06968146982345697,0.002282525995434948,0.9007238883143743,0.2727272727272727,0.053000531067445567,0.0,1.0,0.038789025543992425,0.1775828348272589,0.0,0.24400084943724784,1
0.2605625843078121,0.5793184488836662,0.25758348159299305,0.8853664722292671,0.0,0.09090909090909091,0.03876792352628784,0.8607441860465116,0.0,0.010525070955534533,0.3050920882467239,0.75,0.8704608197069441,1
0.12072339957146634,0.3196239717978848,0.3068513069659231,0.8711640882576718,0.0,0.18181818181818182,0.23526287838555496,0.8907286821705426,0.0,0.2076631977294229,0.6338448993113291,0.75,0.5657252070503291,0
0.5211262450755354,0.5522914218566393,0.2153414534008485,0.5343646969312706,0.0,0.09090909090909091,0.5305363781200212,0.7043100775193798,1.0,0.02211447492904446,0.4055323025565558,0.75,0.6952643873433849,1
0.01217197487325263,0.7062279670975323,0.3031048994115232,0.7747907684504185,0.005491209927611168,0.09090909090909091,0.32342007434944237,0.8586356589147287,1.0,0.023533585619678332,0.3556944364810886,0.75,0.24506264599702698,1
0.037524114839841936,0.5945945945945946,0.33784898042972494,0.9584073040831853,0.0010754912099276111,0.5454545454545454,0.803505045140733,0.9448992248062016,1.0,0.2987228003784296,0.2730029496269965,0.75,0.6719048630282438,0
0.6277661989032524,0.5534665099882491,0.2558317366908444,0.6449404007101193,0.0,0.5454545454545454,0.08231545406266595,0.8390077519379845,1.0,0.04103595080416272,0.3408953360217623,0.75,0.4584837545126354,0
0.052514070613737994,0.3689776733254994,0.4189116600520049,0.5840730408318539,8.779731127197518E-5,0.45454545454545453,0.058204992033988316,0.8068527131782945,1.0,0.00402081362346263,0.5888678656295193,0.75,0.18029305585049907,1
0.0162967278043247,0.4794359576968273,0.4417904064595593,0.918843520162313,0.0,0.0,0.7599575146043548,0.8693643410852713,0.0,0.10596026490066225,0.6804209748421662,0.75,0.5774049692078997,0
0.042453697611123185,0.8625146886016452,0.26714451895442726,0.747400456505199,0.0,0.5454545454545454,0.06914498141263942,0.8156899224806202,0.0,0.09531693472090821,0.4636265759481172,0.75,0.4860904650668932,0
0.9637826571905866,0.19858989424206813,0.20658272889010537,0.13162566573674866,0.48397104446742506,0.0,0.06744556558682953,0.4510697674418605,0.0,0.010998107852412488,0.23621861641470615,0.75,0.252495221915481,1
0.5694160354880864,0.30434782608695654,0.2213630765019844,0.5059599289880802,0.0,0.0,0.006691449814126391,0.7710387596899224,1.0,0.030629139072847675,0.6619842134434188,0.75,0.5168825653004885,1
0.43661911185357116,0.5346650998824911,0.38319419734501164,0.9442049201115901,0.0020889348500517063,0.9090909090909091,0.07806691449814127,0.7634418604651163,1.0,0.12961210974456008,0.8201237186960482,0.75,0.6644722871097898,1
0.314888598521932,0.4770857814336076,0.3168656767483235,0.5830585848338828,1.4270941054808686E-6,0.9090909090909091,0.06510886882634095,0.817922480620155,0.0,0.04706717123935667,0.2725506310163153,0.75,0.6050116797621575,0
0.7746476447414284,0.7896592244418332,0.18927056247433968,0.7037788485924422,0.0,0.0,0.1651619755708975,0.7616434108527133,1.0,0.0249526963103122,0.4280335607667756,0.75,0.9904438309619876,1
0.22836939069944476,0.4488836662749706,0.34982379909675654,0.8001521683996957,0.0,0.6363636363636364,0.07073818374933617,0.8515038759689924,0.0,0.010052034058656572,0.25300537048716626,0.75,0.6496071352728817,1
0.035612643969345124,0.9048178613396005,0.37096790748597236,0.9492772001014456,0.005470527404343331,0.36363636363636365,0.04482209240573553,0.9349767441860466,1.0,0.13434247871333965,0.5377112678299538,0.75,0.9670843066468464,0
0.13078377257408116,0.6733254994124559,0.3403123716983714,0.8062389043875222,0.0,0.36363636363636365,0.32979288369622944,0.7961860465116279,1.0,0.03334910122989593,0.48580292924080554,0.75,0.7918878742832873,0
0.5754522592896553,0.7426556991774383,0.3598142192418229,0.2655338574689323,0.09607032057911065,0.0,0.1417950079660117,0.7303255813953489,1.0,0.03512298959318827,0.4895807452426913,0.75,0.6432363559142069,1
0.0747474949495167,0.6486486486486487,0.43593472013138085,0.8681207202637585,0.2326783867631851,0.5454545454545454,0.07233138608603293,0.871937984496124,1.0,0.013599810785241249,0.4448139441545783,0.75,0.24187725631768955,1
0.9959758507989541,0.39482961222091656,0.31679724921308333,0.10017752979964495,0.9813857290589452,0.8181818181818182,0.04089219330855019,0.30874418604651166,1.0,0.02235099337748344,0.505195293338175,0.75,0.5689105967296666,1
0.2444659875036284,0.5687426556991775,0.19832523607499658,0.8792797362414405,0.0,0.0,0.04960169941582582,0.9127441860465116,1.0,0.02412488174077578,0.41189024584472095,0.75,0.7908260777235082,1
0.008600542457324376,0.6803760282021152,0.2078366634733817,0.9086989601826021,2.6370217166494314E-5,0.7272727272727273,0.1248008497079129,0.933953488372093,1.0,0.006504257332071899,0.5015894858220413,0.75,0.8545338713102569,1
0.2857135168143491,0.6545240893066979,0.3030877925277132,0.8894242962211514,0.0,0.09090909090909091,0.33191715347849177,0.9384186046511629,1.0,0.0337038789025544,0.33660786524727815,0.75,0.898067530261202,0
0.094667033494694,0.4112808460634547,0.3567349801560148,0.6185645447628709,3.422957600827301E-6,0.45454545454545453,0.08550185873605948,0.795906976744186,0.0,0.006504257332071899,0.5786110633309762,0.75,0.4064557230834572,1
0.017101557644533888,0.5569917743830787,0.20820104009853566,0.9158001521683997,0.03464322647362979,0.0,0.43706850770047795,0.8979844961240311,1.0,0.029801324503311254,0.5147959151169976,0.75,0.5306859205776173,0
0.008882232901397589,0.5076380728554641,0.3063209935678117,0.41973116916053765,3.029989658738366E-6,0.7272727272727273,0.07031332979288371,0.7422635658914729,1.0,0.020695364238410594,0.5787129942854958,0.75,0.1080908897855171,0
0.27565314381173434,0.5311398354876615,0.27482722047351854,0.9117423281765153,0.0,0.36363636363636365,0.22676579925650556,0.8612403100775194,1.0,0.01691106906338694,0.6419611515649588,0.75,0.7058823529411764,0
0.42354062695017186,0.6733254994124559,0.3154304091966607,0.780877504438245,0.0018200620475698037,0.6363636363636364,0.09187466808284653,0.8217984496124031,1.0,0.06539735099337748,0.6040619485376094,0.75,0.45317477171373965,1
0.007825893736123036,0.8965922444183314,0.2103462433283153,0.9391326401217348,3.75387797311272E-5,1.0,0.20021242697822622,0.9314418604651163,1.0,0.3164616840113529,0.6550529085360803,0.75,0.9033765130600977,0
0.2947678525167024,0.526439482961222,0.3422283426850965,0.7484149125031702,0.006783867631851086,0.36363636363636365,0.6696760488582051,0.8418604651162791,0.0,0.07095553453169347,0.7241684663850825,0.75,0.6676576767891272,1
0.05935512425551605,0.5428907168037602,0.03847509237717257,0.8204412883591173,0.0,0.7272727272727273,0.06585236325013277,0.8642790697674418,1.0,0.0683538315988647,0.6990488567806382,0.75,0.7695901465279252,0
8.018117283083997E-6,0.04700352526439481,0.5576433556863282,0.9269591681460817,0.9741468459152016,0.45454545454545453,0.9033457249070632,0.822077519379845,0.0,0.08396404919583726,0.39664519745937094,0.75,0.022934805691229562,0
0.9989939626997385,0.3443008225616921,0.34888976324072807,0.03778848592442303,0.9451913133402275,0.18181818181818182,0.037387148167817325,0.25934883720930235,0.0,0.03003784295175024,0.44607533971675933,0.75,0.07942238267148015,1
0.01871121732495225,0.44535840188014103,0.3442589297933488,0.6408825767182349,0.0,0.6363636363636364,0.2469463621879979,0.7694573643410854,1.0,0.01702932828760643,0.3689263485146749,0.75,0.5391802930558506,1
0.3661965008352675,0.7943595769682726,0.3456565622006295,0.735226984529546,2.3371251292657706E-6,0.0,0.09824747742963356,0.8110697674418604,0.0,0.36731315042573326,0.6553332186610096,0.75,0.5657252070503291,0
0.05301708926386873,0.6392479435957698,0.32160941562884904,0.6845041846309917,9.255429162357807E-4,0.5454545454545454,0.15772703133297927,0.7511317829457366,1.0,0.30108798486281935,0.666086934362836,0.75,0.7664047568485879,0
0.01931483970510914,0.6568742655699177,0.3188688928424798,0.8346436723307126,0.0,0.45454545454545453,0.34678704195432813,0.9223255813953488,0.0,0.04304635761589404,0.5594607852505908,0.75,0.4149500955616904,0
0.8098589502505803,0.6169212690951822,0.14667784316408922,0.2888663454222673,0.0,0.36363636363636365,0.06712692511949019,0.6203720930232559,0.0,0.14143803216650896,0.32036899005536124,0.5,0.28753450838819283,1
0.8128770621513647,0.4876615746180964,0.32906801697002874,0.14684250570631496,0.0,0.6363636363636364,0.1651619755708975,0.553984496124031,1.0,0.03606906338694418,0.22254712713975378,0.75,0.7621575706094712,1
0.034304795479005196,0.6827262044653348,0.27706480087587243,0.747400456505199,0.0,0.5454545454545454,0.27668613913967066,0.8692403100775195,1.0,0.018448438978240302,0.4628493524199046,0.75,0.32894457421957957,1
0.0019103944105855327,0.3783783783783784,0.31078075817709044,0.9026122241947756,0.0,0.9090909090909091,0.8523632501327668,0.936186046511628,0.0,0.1284295175023652,0.637546267097325,0.75,0.2811637290295179,0
0.31790671042271645,0.5863689776733255,0.4071660736280279,0.6743596246512809,0.0,0.45454545454545453,0.1173659054699947,0.7142015503875969,0.0,0.016083254493850518,0.4893195471717346,0.75,0.5200679549798259,1
0.9044264564751594,0.37250293772032905,0.40205795812234846,0.17220390565559218,0.0,0.8181818181818182,0.15878916622411046,0.6703255813953489,1.0,0.06977294228949858,0.473310016627487,0.75,0.07411339987258442,1
0.21529090579604548,0.4970622796709754,0.4224938415218284,0.4511793050976414,1.2099276111685626E-4,0.8181818181818182,0.01656930430164631,0.555968992248062,1.0,0.0063859981078524105,0.2654536883078825,0.5,0.9352304098534722,1
2.3836041755095254E-4,0.3584018801410106,0.4389403996168058,0.9797108800405783,0.01644260599793175,1.0,0.4020180562931492,0.9537674418604651,1.0,0.06764427625354778,0.6418146258178367,0.75,0.5508600552134212,0
0.4818907903653377,0.4477085781433608,0.26209969891884494,0.6043621607912757,4.7052740434332985E-6,0.0,1.0,0.7688372093023257,1.0,0.0391438032166509,0.4137058909721028,0.75,0.44043321299638993,1
0.0012665305384181853,0.8166862514688601,0.2509066648419324,0.8711640882576718,0.11375387797311272,0.18181818181818182,0.10143388210302709,0.8855813953488373,1.0,0.16035950804162724,0.6546324433486866,0.75,0.710129539180293,0
0.06307746226648353,0.9118683901292598,0.09921992609826194,0.5445092569109815,3.4850051706308168E-6,0.18181818181818182,0.15772703133297927,0.7128992248062015,1.0,0.24077578051087986,0.28538118991648037,0.75,0.876831599065619,0
0.5090537974723977,0.5840188014101058,0.2690878609552484,0.4501648490996703,0.0,0.6363636363636364,0.09506107275624004,0.8029767441860466,1.0,0.010406811731315042,0.31799272467812123,0.5,0.2185177320025483,1
9.908763181465396E-4,0.5205640423031727,0.2637419597646093,0.827542480344915,0.0,0.09090909090909091,0.1566648964418481,0.8271627906976745,1.0,0.3531220435193945,0.5281042753664736,0.75,0.26523678063283074,0
0.13581395907538857,0.7649823736780259,0.31732071985767074,0.8711640882576718,0.0,0.09090909090909091,0.2012745618693574,0.8458914728682171,1.0,0.32710501419110694,0.5913970274385388,0.75,0.7833935018050542,0
0.00458645362928107,0.8601645123384254,0.38237306692212947,0.5150900329698199,3.5056876938986556E-4,1.0,0.06149761019649496,0.6065426356589148,0.0,0.07580416272469251,0.5475921997337054,0.75,0.8842641749840731,0
0.017705180024690775,0.6709753231492361,0.28926543040919667,0.9513061120973877,0.6184074457083765,0.09090909090909091,0.02591609134360064,0.8722170542635659,1.0,0.18755912961210974,0.3362638482757742,0.75,0.2811637290295179,0
0.20221242089264627,0.6028202115158637,0.22752155467360066,0.4724828810550342,0.0,0.5454545454545454,0.10462028677642062,0.7901395348837209,1.0,0.11187322611163669,0.6141722250890302,0.75,0.24824803567636441,1
0.38128706033918974,0.43243243243243246,0.34165868345422196,0.6175500887648998,0.0,0.6363636363636364,0.09081253319171535,0.8286201550387597,0.0,0.007686849574266791,0.22115194719976555,0.75,0.2110851560840943,1
0.897384195373329,0.06110458284371327,0.4464674284932257,0.3466903373066193,3.2988624612202688E-6,0.9090909090909091,0.6845459373340415,0.7084651162790697,1.0,0.010525070955534533,0.23646070243169037,0.5,0.11446166914419195,1
0.9577464333890178,0.2256169212690952,0.3537019296564938,0.2746639614506721,3.422957600827301E-5,0.18181818181818182,0.0801911842804036,0.7373643410852714,1.0,0.02057710501419111,0.2284145277092929,0.75,0.10278190698662136,1
5.834312115406402E-4,0.34547591069330197,0.33449603120295607,0.8194268323611463,0.033919338159255435,0.5454545454545454,0.05916091343600637,0.9392868217054264,0.0,0.03630558183538316,0.24072269046754458,0.75,0.5805903588872372,0
0.3259550088248083,0.4171562867215041,0.392058984535377,0.8366725843266548,0.0,0.8181818181818182,0.5624004248539566,0.8589457364341085,0.0,0.3412961210974456,0.29672737929145243,0.75,0.5720959864090039,0
0.6579473179110967,0.06933019976498238,0.5149394416313124,0.28480852143038293,1.7786970010341264E-6,0.09090909090909091,0.053000531067445567,0.6826046511627908,1.0,0.01478240302743614,0.1440093266823386,0.5,0.03949883202378425,1
0.8309857335560713,0.2890716803760282,0.36891508142876694,0.5130611209738778,2.7921406411582215E-4,0.36363636363636365,0.060860329261816254,0.7828217054263567,1.0,0.007095553453169345,0.6687944753422651,0.75,0.43087704395837756,1
0.010260504002755818,0.6698002350176263,0.403038182564664,0.7392848085214304,1.9544984488107552E-4,0.45454545454545453,0.296866702071163,0.8490232558139535,0.0,0.006504257332071899,0.5468213468901503,0.75,0.4998938203440221,1
0.4114681793470341,0.5616921269095182,0.25989975366087315,0.6155211767689577,0.0,0.36363636363636365,0.3924588422729687,0.8371782945736435,1.0,0.020813623462630087,0.5527460836216068,0.75,0.1611807177744744,0
0.17102526458454037,0.5769682726204466,0.26451861228958534,0.6672584326654832,0.0,0.8181818181818182,0.088688263409453,0.8154728682170542,1.0,0.059720908230841994,0.2678235830004651,0.75,0.8725844128265025,0
0.6287722362035139,0.3525264394829612,0.5135948405638429,0.5779863048440274,0.0,0.0,0.07912904938927244,0.8343565891472868,1.0,0.0074503311258278145,0.39444094056788287,0.5,0.21002335952431514,1
0.8812875985691453,0.46533490011750883,0.3854523060079376,0.2371290895257418,6.277145811789038E-5,0.2727272727272727,0.09718534253850239,0.6526511627906977,1.0,0.010998107852412488,0.5404825156559576,0.75,0.24400084943724784,1
0.12575358607277373,0.4054054054054054,0.1304143287258793,0.5587116408825767,0.0,0.09090909090909091,0.11417950079660118,0.7725581395348837,1.0,0.38741721854304634,1.0,0.75,0.5710341898492248,1
0.02857038286751476,0.5581668625146886,0.3095884083755303,0.8610195282779609,0.0,0.8181818181818182,0.07806691449814127,0.8656124031007753,1.0,0.009933774834437087,0.40573616446559513,0.75,0.4117647058823529,1
0.3259550088248083,0.5534665099882491,0.3213579444368414,0.4136444331727111,3.650465356773526E-5,0.0,0.12798725438130643,0.7689302325581396,1.0,0.007332071901608326,0.4342322369385038,0.75,0.42875345083881927,1
0.541246991080765,0.42420681551116335,0.3597235527576297,0.43799137712401726,0.0,0.18181818181818182,0.13011152416356878,0.7483410852713178,1.0,0.008751182592242194,0.5276901808637374,0.75,0.26417498407305157,0
